video_id,block,animal,date,time,day_num,trial,trial_type,PlatformQuadrant,StartLocation,Comments,Distance moved Center-point Total cm,Velocity Center-point Mean cm/s,Distance to point Arena (Center) / Center-point Mean cm,Distance to point Arena (Center) / Center-point Total cm,Distance to point SE Platform (Center) / Center-point Mean cm,Distance to point SE Platform (Center) / Center-point Total cm,Distance to point NW Platform (Center) / Center-point Mean cm,Distance to point NW Platform (Center) / Center-point Total cm,Distance to point NE Platform (Center) / Center-point Mean cm,Distance to point NE Platform (Center) / Center-point Total cm,Distance to point SW Platform (Center) / Center-point Mean cm,Distance to point SW Platform (Center) / Center-point Total cm,In zone Arena / Center-point Frequency,In zone Arena / Center-point Cumulative Duration s,In zone Arena / Center-point Latency to First s,In zone Arena / Center-point Cumulative Duration %,In zone NW Quad / Center-point Frequency,In zone NW Quad / Center-point Cumulative Duration s,In zone NW Quad / Center-point Latency to First s,In zone NW Quad / Center-point Cumulative Duration %,In zone NE Quad / Center-point Frequency,In zone NE Quad / Center-point Cumulative Duration s,In zone NE Quad / Center-point Latency to First s,In zone NE Quad / Center-point Cumulative Duration %,In zone SE Quad / Center-point Frequency,In zone SE Quad / Center-point Cumulative Duration s,In zone SE Quad / Center-point Latency to First s,In zone SE Quad / Center-point Cumulative Duration %,In zone SW Quad / Center-point Frequency,In zone SW Quad / Center-point Cumulative Duration s,In zone SW Quad / Center-point Latency to First s,In zone SW Quad / Center-point Cumulative Duration %,In zone SW Annulus / Center-point Frequency,In zone SW Annulus / Center-point Cumulative Duration s,In zone SW Annulus / Center-point Latency to First s,In zone SW Annulus / Center-point Cumulative Duration %,In zone SE Annulus / Center-point Frequency,In zone SE Annulus / Center-point Cumulative Duration s,In zone SE Annulus / Center-point Latency to First s,In zone SE Annulus / Center-point Cumulative Duration %,In zone NE Annulus / Center-point Frequency,In zone NE Annulus / Center-point Cumulative Duration s,In zone NE Annulus / Center-point Latency to First s,In zone NE Annulus / Center-point Cumulative Duration %,In zone NW Annulus / Center-point Frequency,In zone NW Annulus / Center-point Cumulative Duration s,In zone NW Annulus / Center-point Latency to First s,In zone NW Annulus / Center-point Cumulative Duration %,EscapeLatency(s),DistanceMoved(cm),Velocity(cm/s),TotalSearchError(cm*s),MeanSearchError(cm),ProbeWeight,MeanSearchError*ProbeWeight,TimeInQuad(%),TimeInOppoQuad(%),TimeInPrevQuad(%),SLI,rat_source,dob,date_received,sex,AgeMon,strain,genotype,DailyAgeMos,age_mo,group
Statistics-NRBP1A_MWM_CUE_Day09.xlsx,Block6,L196,44378,8:00:00 AM,Day09,Trial1,Cue,SE,N,,617.882,24.8475,65.6948,49008.3,88.3594,65916.1,73.5856,54894.9,100.325,74842.3,73.0247,54476.4,1,25.0005,0,83.2222,2,11.549,0.300406,38.4444,1,0.600813,18.258,2,1,6.14164,18.8589,20.4444,2,5.87462,5.80786,19.5556,2,0.166893,10.8146,0.555557,0,0,-,0,0,0,-,0,1,0.066757,0.233649,0.222222,25.0005,617.882,24.8475,,,,,,,,223,NIA,8/19/2019,17-Jun,F,22,F344,WT,22.40718432,22,Older-Aged
Statistics-NRBP1A_MWM_CUE_Day09.xlsx,Block6,L196,44378,8:00:00 AM,Day09,Trial2,Cue,SW,E,,144.037,19.2509,77.302,17392.9,72.2566,16257.7,116.107,26124.1,132.447,29800.6,40.4352,9097.92,1,7.51547,0,100,0,0,-,0,0,0,-,0,1,1.87052,0,24.8889,2,3.57402,1.87052,47.5556,2,0.567836,5.34434,7.55556,0,0,-,0,0,0,-,0,0,0,-,0,7.51547,144.037,19.2509,,,,,,,,223,NIA,8/19/2019,17-Jun,F,22,F344,WT,22.40718432,22,Older-Aged
Statistics-NRBP1A_MWM_CUE_Day09.xlsx,Block6,L196,44378,8:00:00 AM,Day09,Trial3,Cue,NE,S,,517.53,23.886,66.0588,42938.2,79.462,51650.3,89.5676,58218.9,93.7813,60957.9,70.2476,45660.9,1,21.7001,0,100,2,3.77247,13.6877,17.3846,1,1.86954,17.794,8.61538,2,5.34155,0,24.6154,4,7.47817,1.86954,34.4615,4,0.50077,4.50693,2.30769,0,0,-,0,2,0.333847,19.6636,1.53846,1,0.333847,14.8228,1.53846,21.7001,517.53,23.886,,,,,,,,223,NIA,8/19/2019,17-Jun,F,22,F344,WT,22.40718432,22,Older-Aged
Statistics-NRBP1A_MWM_CUE_Day09.xlsx,Block6,L196,44378,8:00:00 AM,Day09,Trial4,Cue,NW,E,,259.033,26.1045,70.4528,20994.9,89.3288,26620,73.7763,21985.3,113.855,33928.9,61.9693,18466.8,1,9.95636,0,100,2,2.13828,5.6798,21.4765,0,0,-,0,1,2.07146,0,20.8054,1,3.60834,2.07146,36.2416,0,0,-,0,0,0,-,0,0,0,-,0,2,0.601391,7.45056,6.04027,9.95636,259.033,26.1045,,,,,,,,223,NIA,8/19/2019,17-Jun,F,22,F344,WT,22.40718432,22,Older-Aged
Statistics-NRBP1A_MWM_CUE_Day09.xlsx,Block6,L196,44378,8:00:00 AM,Day09,Trial5,Cue,SE,W,,677.224,22.5659,62.8553,56569.8,108.538,97683.8,54.043,48638.7,88.0469,79242.2,75.6408,68076.7,1,30.0443,0,100,3,15.8233,2.67061,52.6667,3,5.40798,7.54447,18,1,1.46883,8.04521,4.88889,2,7.01035,0,23.3333,0,0,-,0,0,0,-,0,1,0.333826,19.0948,1.11111,0,0,-,0,30.0443,677.224,22.5659,,,,,,,,223,NIA,8/19/2019,17-Jun,F,22,F344,WT,22.40718432,22,Older-Aged
Statistics-NRBP1A_MWM_CUE_Day09.xlsx,Block6,L196,44378,8:00:00 AM,Day09,Trial6,Cue,NW,S,,229.705,23.3119,64.6553,19138,74.1533,21949.4,76.9717,22783.6,104.888,31046.7,67.56,19997.8,1,9.88696,0,100,1,1.87051,5.97894,18.9189,0,0,-,0,1,3.20658,0.167009,32.4324,1,2.60535,3.37359,26.3514,0,0,-,0,1,0.167009,0,1.68918,0,0,-,0,1,0.53443,7.84945,5.4054,9.88696,229.705,23.3119,,,,,,,,223,NIA,8/19/2019,17-Jun,F,22,F344,WT,22.40718432,22,Older-Aged
Statistics-CVS6A_MWM_SLI_Day01.xlsx,Block1,L199,44167,8:00:00 AM,Day01,Trial1,Train,SW,E,there is no paint in the pool,757.807,17.9523,71.6746,90740,72.319,91555.9,87.3916,110638,76.2756,96564.9,73.5684,93137.6,1,42.2455,0,100,1,3.53715,20.422,8.37283,2,14.0151,0.93434,33.1754,3,9.3434,0,22.1169,5,10.8784,23.9592,25.7504,7,3.50378,35.8053,8.29384,0,0,-,0,0,0,-,0,0,0,-,0,42.2455,757.807,17.9523,2745.487124,76.36738681,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.538166685,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day01.xlsx,Block1,L199,44167,8:00:00 AM,Day01,Trial2,Train,SW,N,"recording ends prematurely, trial ruined",1236.46,15.8992,77.1435,179899,76.2565,177830,95.501,222708,94.9819,221498,66.6912,155524,1,77.8018,0,100,4,2.96928,0.333627,3.81646,4,15.1133,0,19.4254,3,21.5523,8.1405,27.7015,4,37.4997,3.26954,48.199,1,0.200176,7.53997,0.25729,0,0,-,0,0,0,-,0,2,0.166814,16.2476,0.214409,77.8018,1236.46,15.8992,4779.000765,67.60072045,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.538166685,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day01.xlsx,Block1,L199,44167,8:00:00 AM,Day01,Trial3,Train,SW,W,"rat is already in the pool, trial ruined",695.031,19.8644,71.8108,75329.5,87.5025,91790.1,71.956,75481.9,76.8745,80641.3,79.9241,83840.4,1,35.0221,0,100,3,10.2496,3.37201,29.266,2,8.84734,0,25.2622,1,5.47534,15.2241,15.6339,2,7.44512,9.51507,21.2583,2,0.367249,32.9856,1.04862,0,0,-,0,0,0,-,0,2,0.400635,29.3465,1.14395,35.0221,695.031,19.8644,2699.106862,84.47570411,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.538166685,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day02.xlsx,Block1,L199,44168,8:00:00 AM,Day02,Trial1,Train,SW,E,,2375.8,26.3967,79.8464,215505,89.1467,240607,83.9349,226540,86.7329,234092,84.597,228327,1,90.037,0,100,5,25.62,3.13578,28.455,6,21.4167,2.53531,23.7866,8,19.215,0,21.3412,5,23.018,4.00313,25.565,0,0,-,0,2,0.400312,1.83477,0.444608,2,0.133438,39.6643,0.148203,0,0,-,0,90.037,2375.8,26.3967,7366.029724,85.89504898,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.571021794,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day02.xlsx,Block1,L199,44168,8:00:00 AM,Day02,Trial2,Train,SW,W,,104.302,20.2578,61.9337,9599.73,93.7511,14531.4,63.3563,9820.22,99.977,15496.4,31.5294,4887.05,1,5.18214,0,100,1,0.501498,0,9.67742,0,0,-,0,0,0,-,0,1,2.64122,0.501498,50.9677,1,0.267466,3.14272,5.1613,0,0,-,0,0,0,-,0,0,0,-,0,5.18214,104.302,20.2578,69.16388769,31.85875048,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.571021794,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day02.xlsx,Block1,L199,44168,8:00:00 AM,Day02,Trial3,Probe,SW,S,,892.622,29.7426,73.7289,66356,78.7072,70836.5,84.6899,76220.9,83.4806,75132.5,74.3736,66936.3,1,30.045,0,100,2,4.30645,5.24118,14.3333,2,6.84358,3.23818,22.7778,2,8.64627,0,28.7778,2,9.84807,6.47636,32.7778,2,0.133534,15.8904,0.444447,0,0,-,0,0,0,-,0,0,0,-,0,30.045,892.622,29.7426,2167.088905,77.41242804,,,32.7778,22.7778,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.571021794,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day03.xlsx,Block2,L199,44169,8:00:00 AM,Day03,Trial1,Train,SW,N,there is no paint in the pool,2474.22,27.4905,73.5587,198535,89.8052,242384,73.7185,198966,84.8759,229080,76.2745,205865,1,90.0362,0,100,6,30.6237,0.667182,34.0126,6,15.045,0,16.7099,6,18.7812,7.67259,20.8596,6,24.1186,20.9495,26.7877,0,0,-,0,2,0.266874,72.9564,0.296407,2,0.166795,74.4575,0.185253,2,0.166795,87.134,0.185253,90.0362,2474.22,27.4905,6626.973737,77.12447589,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.603876903,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day03.xlsx,Block2,L199,44169,8:00:00 AM,Day03,Trial2,Train,SW,S,there is no paint in the pool,1029.21,26.4753,68.0725,79372.5,83.0122,96792.2,74.5224,86893.1,92.9739,108408,56.7531,66174.1,1,38.9077,0,100,2,6.17317,9.44328,15.8662,2,1.83527,7.34107,4.71698,3,8.70918,3.37022,22.3842,4,19.4538,0,50,1,0.066737,36.8722,0.171527,2,0.166842,20.3548,0.428815,1,0.266948,8.24202,0.686106,0,0,-,0,38.9077,1029.21,26.4753,2133.863164,58.29643356,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.603876903,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day03.xlsx,Block2,L199,44169,8:00:00 AM,Day03,Trial3,Train,SW,E,there is no paint in the pool,2217.39,24.6304,76.3101,206037,87.2726,235636,81.2639,219413,92.9024,250836,72.441,195591,1,90.0601,0,100,4,22.8819,19.1795,25.4074,3,10.9406,15.477,12.1481,4,20.4136,0,22.6667,5,35.8239,3.13543,39.7778,0,0,-,0,0,0,-,0,0,0,-,0,0,0,-,0,90.0601,2217.39,24.6304,6257.39443,73.20964061,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.603876903,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day04.xlsx,Block2,L199,44170,8:00:00 AM,Day04,Trial1,Train,SW,S,,2546.49,28.2925,65.2197,176028,73.4564,198259,75.5511,203912,81.1484,219020,63.7044,171938,1,90.0392,0,100,7,18.8485,8.03981,20.9337,7,9.04062,5.80467,10.0408,7,27.4554,1.30105,30.4928,6,32.0591,0,35.6058,0,0,-,0,3,0.366963,20.1496,0.407559,6,0.633844,7.07236,0.703965,2,0.667204,8.90717,0.741015,90.0392,2546.49,28.2925,5663.896942,64.44804084,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.636732012,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day04.xlsx,Block2,L199,44170,8:00:00 AM,Day04,Trial2,Train,SW,N,,2651.03,29.4547,73.6272,198720,86.2575,232809,76.9865,207787,83.7975,226169,76.1049,205407,1,90.037,0,100,6,22.7845,0.800625,25.3057,6,18.1475,0,20.1556,6,18.748,7.60594,20.8225,6,29.1895,10.8752,32.4194,0,0,-,0,2,0.266875,55.2432,0.296406,1,0.300234,53.9755,0.333456,2,0.233517,19.215,0.259357,90.037,2651.03,29.4547,6627.286873,76.88214286,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.636732012,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day04.xlsx,Block2,L199,44170,8:00:00 AM,Day04,Trial3,Probe,SW,W,,906.705,30.2213,67.4112,60670.1,82.7108,74439.7,71.9026,64712.3,85.1398,76625.8,64.005,57604.5,1,30.0355,0,100,3,6.5077,6.47432,21.6667,3,4.47195,3.93799,14.8889,3,5.2729,2.46959,17.5556,4,12.2144,0,40.6667,2,0.133491,29.5349,0.444444,2,0.200236,3.17042,0.666664,1,0.266983,20.2573,0.888891,2,0.200236,18.622,0.666664,30.0355,906.705,30.2213,1857.033256,66.28224081,1.1,72.91046489,40.6667,14.8889,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.636732012,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day05.xlsx,Block3,L199,44171,8:00:00 AM,Day05,Trial1,Train,SW,S,,85.1201,12.1924,58.7302,12333.3,71.7522,15068,79.8116,16760.4,97.1604,20403.7,20.6944,4345.83,1,7.01482,0,100,0,0,-,0,0,0,-,0,0,0,-,0,1,4.97718,0,70.9524,1,0.233827,4.97718,3.33333,0,0,-,0,0,0,-,0,0,0,-,0,7.01482,85.1201,12.1924,0,0,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.669587121,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day05.xlsx,Block3,L199,44171,8:00:00 AM,Day05,Trial2,Train,SW,N,,2524.49,28.5142,64.9594,172467,76.5716,203298,72.9845,193774,75.5848,200678,69.6324,184874,1,88.5676,0,100,6,20.6825,1.80137,23.3522,9,19.2814,0,21.7702,7,21.383,16.1457,24.1431,7,23.6514,17.48,26.7043,1,0.366947,86.5327,0.414313,2,0.300229,52.807,0.338983,4,0.700535,0.800611,0.790961,0,0,-,0,88.5676,2524.49,28.5142,5935.660508,70.1576054,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.669587121,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day05.xlsx,Block3,L199,44171,8:00:00 AM,Day05,Trial3,Train,SW,E,,1481.69,24.7713,68.0305,122047,65.4358,117392,88.1412,158125,80.8894,145116,65.857,118147,1,59.8484,0,100,2,3.86979,15.1122,6.466,3,11.7428,7.70623,19.621,4,21.9511,0,36.6778,3,18.6818,16.0797,31.2152,1,0.133442,57.8134,0.222967,2,0.366963,5.40437,0.613154,2,0.200162,14.0447,0.334449,0,0,-,0,59.8484,1481.69,24.7713,3677.409541,66.51530266,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.669587121,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day06.xlsx,Block3,L199,44172,8:00:00 AM,Day06,Trial1,Train,SW,W,,332.934,25.7119,45.1935,17580.3,61.621,23970.6,62.8172,24435.9,79.2712,30836.5,27.9163,10859.5,1,12.982,0,100,1,1.73538,0,13.3676,0,0,-,0,1,3.0703,2.93681,23.6504,2,6.14059,1.73538,47.3008,1,0.133491,10.9463,1.02828,0,0,-,0,0,0,-,0,0,0,-,0,12.982,332.934,25.7119,287.931556,27.13888411,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.70244223,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day06.xlsx,Block3,L199,44172,8:00:00 AM,Day06,Trial2,Train,SW,S,,109.078,18.142,62.4045,11295.2,64.0196,11587.5,89.4671,16193.6,97.108,17576.6,31.933,5779.87,1,6.04585,0,100,0,0,-,0,0,0,-,0,1,2.53859,0.53444,41.989,2,1.46971,0,24.3094,1,0.501037,4.0083,8.28729,0,0,-,0,0,0,-,0,0,0,-,0,6.04585,109.078,18.142,88.12201816,32.83863014,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.70244223,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day06.xlsx,Block3,L199,44172,8:00:00 AM,Day06,Trial3,Probe,SW,N,,837.801,27.9009,53.0832,47828,82.5336,74362.8,47.1244,42459.1,58.8252,53001.5,72.5496,65367.2,1,30.0611,0,100,7,12.1779,6.80628,40.5105,5,10.1093,0,33.6293,2,2.33549,3.0695,7.76915,3,3.97033,5.73862,13.2075,0,0,-,0,2,0.233549,3.36977,0.776916,3,0.367005,2.16867,1.22087,2,0.500461,20.8526,1.66482,30.0611,837.801,27.9009,1947.149635,74.85855156,1.25,93.57318944,13.2075,33.6293,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.70244223,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day07.xlsx,Block4,L199,44173,8:00:00 AM,Day07,Trial1,Train,SW,E,,1395.29,28.4127,46.8369,68990.7,51.2225,75450.8,64.7975,95446.7,53.1157,78239.4,63.1249,92983,1,49.1413,0,100,3,9.97506,14.212,20.2987,8,14.0785,3.33614,28.649,10,18.7825,0,38.2213,3,2.56883,19.6832,5.22743,1,0.23353,47.1063,0.475221,5,0.733948,1.83488,1.49354,3,0.567144,16.8141,1.15411,0,0,-,0,49.1413,1395.29,28.4127,2871.822523,63.5862517,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.735297339,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day07.xlsx,Block4,L199,44173,8:00:00 AM,Day07,Trial2,Train,SW,S,,370.36,21.2167,60.2417,31566.7,62.4733,32736,87.1324,45657.4,94.5823,49561.1,34.4717,18063.2,1,17.4894,0,100,0,0,-,0,0,0,-,0,2,6.97575,1.73559,39.8855,3,8.47771,0,48.4733,1,0.333768,15.4535,1.9084,0,0,-,0,0,0,-,0,0,0,-,0,17.4894,370.36,21.2167,512.558922,35.07240854,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.735297339,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day07.xlsx,Block4,L199,44173,8:00:00 AM,Day07,Trial3,Train,SW,W,,162.479,19.8622,61.8955,15226.3,83.7538,20603.4,73.0205,17963,100.581,24743,26.2784,6464.47,1,8.21374,0,100,1,0.233724,0,2.84552,0,0,-,0,0,0,-,0,1,5.94328,0.233724,72.3577,1,0.166946,6.177,2.03252,0,0,-,0,0,0,-,0,0,0,-,0,8.21374,162.479,19.8622,119.8987279,23.31489928,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.735297339,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day08.xlsx,Block4,L199,44174,8:00:00 AM,Day08,Trial1,Train,SW,N,,166.028,22.4992,52.2259,11594.2,85.4686,18974,45.032,9997.11,66.7249,14812.9,55.6881,12362.8,1,7.41267,0,100,1,2.97174,1.33562,40.0901,1,1.33562,0,18.018,0,0,-,0,1,1.06849,4.30736,14.4144,1,0.166952,5.37585,2.25225,0,0,-,0,0,0,-,0,0,0,-,0,7.41267,166.028,22.4992,125.1198571,52.34550858,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.768152448,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day08.xlsx,Block4,L199,44174,8:00:00 AM,Day08,Trial2,Train,SW,E,,290.634,27.6428,35.0353,11071.2,63.4523,20050.9,43.7815,13834.9,51.1477,16162.7,46.7666,14778.2,1,10.5473,0,100,3,3.17085,2.10278,30.0633,2,2.60344,0,24.6835,1,0.400529,7.30965,3.79747,2,1.90251,3.50463,18.038,1,0.200264,8.51124,1.89873,0,0,-,0,0,0,-,0,2,0.200266,5.24025,1.89875,10.5473,290.634,27.6428,258.7006678,40.05003807,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.768152448,7,Young Adult
Statistics-CVS6A_MWM_SLI_Day08.xlsx,Block4,L199,44174,8:00:00 AM,Day08,Trial3,Probe,SW,W,,845.344,28.1746,48.9317,44038.5,91.3363,82202.6,30.2599,27233.9,69.8379,62854.1,60.8723,54785,1,30.0371,0,100,8,21.1595,0,70.4444,1,0.934488,29.1027,3.11111,0,0,-,0,3,6.4413,3.13721,21.4444,0,0,-,0,0,0,-,0,0,0,-,0,6,1.06799,1.03461,3.55556,30.0371,845.344,28.1746,1758.518198,63.09257847,1.3,82.02035201,21.4444,3.11111,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.768152448,7,Young Adult
Statistics-CVS6A_MWM_CUE_Day09.xlsx,Block6,L199,44175,8:00:00 AM,Day09,Trial1,Cue,SE,N,,391.939,36.2359,37.1034,12058.6,66.5276,21621.5,71.5159,23242.7,77.6835,25247.1,39.6571,12888.6,1,10.9499,0,96.7552,1,0.367221,1.70257,3.24484,1,1.70257,0,15.0442,3,3.2716,2.43701,28.9086,4,5.34139,2.06979,47.1976,1,0.26707,5.40816,2.35989,0,0,-,0,0,0,-,0,0,0,-,0,10.9499,391.939,36.2359,,,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.801007557,7,Young Adult
Statistics-CVS6A_MWM_CUE_Day09.xlsx,Block6,L199,44175,8:00:00 AM,Day09,Trial2,Cue,NW,E,,215.231,25.7661,46.6701,11714.2,50.8987,12775.6,91.4033,22942.2,64.5734,16207.9,72.978,18317.5,1,8.48693,0,94.4238,1,2.10502,6.3819,23.4201,2,3.67544,0,40.8922,2,2.60622,2.27209,28.9963,0,0,-,0,0,0,-,0,1,0.100239,3.47496,1.11524,0,0,-,0,0,0,-,0,8.48693,215.231,25.7661,,,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.801007557,7,Young Adult
Statistics-CVS6A_MWM_CUE_Day09.xlsx,Block6,L199,44175,8:00:00 AM,Day09,Trial3,Cue,NW,S,,379.152,27.7627,52.4773,21515.7,67.352,27614.3,83.8172,34365.1,101.335,41547.3,41.1951,16890,1,13.7904,0,96.0465,1,2.70466,11.0858,18.8372,1,0.066781,11.019,0.465111,2,6.71157,3.87334,46.7442,3,3.73978,0,26.0465,2,0.200345,2.83823,1.39535,0,0,-,0,0,0,-,0,0,0,-,0,13.7904,379.152,27.7627,,,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.801007557,7,Young Adult
Statistics-CVS6A_MWM_CUE_Day09.xlsx,Block6,L199,44175,8:00:00 AM,Day09,Trial4,Cue,NW,E,,229.288,35.5222,47.6293,9240.08,68.7397,13335.5,69.7522,13531.9,77.4942,15033.9,57.0727,11072.1,1,6.58855,0,99.495,2,1.53844,4.71566,23.2323,1,1.73911,0.334444,26.2626,2,1.40466,0,21.2121,2,1.90633,3.14377,28.7879,0,0,-,0,0,0,-,0,0,0,-,0,0,0,-,0,6.58855,229.288,35.5222,,,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.801007557,7,Young Adult
Statistics-CVS6A_MWM_CUE_Day09.xlsx,Block6,L199,44175,8:00:00 AM,Day09,Trial5,Cue,NE,W,,302.38,32.3098,64.6049,18154,53.1326,14930.3,105.88,29752.2,97.1001,27285.1,63.1023,17731.7,1,9.49247,0,99.3007,1,0.167121,0,1.74825,1,1.37039,8.12208,14.3357,1,5.61526,2.50682,58.7413,2,2.00545,0.167121,20.979,2,0.23397,1.73806,2.44756,0,0,-,0,0,0,-,0,0,0,-,0,9.49247,302.38,32.3098,,,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.801007557,7,Young Adult
Statistics-CVS6A_MWM_CUE_Day09.xlsx,Block6,L199,44175,8:00:00 AM,Day09,Trial6,Cue,NE,S,,196.043,38.0686,49.1376,7616.33,84.6394,13119.1,68.3768,10598.4,61.3728,9512.78,66.8211,10357.3,1,5.28349,0,81.8653,1,2.37423,1.90607,36.7876,1,1.00319,4.28029,15.544,1,1.17039,0,18.1347,1,0.735675,1.17039,11.399,0,0,-,0,0,0,-,0,0,0,-,0,0,0,-,0,5.28349,196.043,38.0686,,,,,,,,249,NIA,5/17/2020,17-Sep,F,4,F344,WT,6.801007557,7,Young Adult
Statistics-NRBP1C_MWM_SLI_Day01.xlsx,Block1,M101,44747,8:00:00 AM,Day01,Trial1,Train,SW,E,,1404.84,15.608,77.3961,208970,70.2495,189674,97.7855,264021,83.3297,224990,87.1217,235229,1,90.0412,0,100,2,12.5057,46.6213,13.8889,5,23.8776,0.23344,26.5185,5,36.1499,0,40.1482,2,16.4075,28.8465,18.2222,0,0,-,0,2,0.200091,40.5185,0.222222,2,0.26679,54.1248,0.296298,0,0,-,0,90.0412,1404.84,15.608,7428.327929,89.71267196,,,,,,211,NIA,8/23/2020,23-Jun,M,22,F344,WT,22.37432921,23,Older-Aged
Statistics-NRBP1C_MWM_SLI_Day01.xlsx,Block1,M101,44747,8:00:00 AM,Day01,Trial2,Train,SW,N,,360.082,24.0479,47.1406,21213.3,70.1223,31555,59.3536,26709.1,47.3339,21300.2,69.8215,31419.7,1,15.0069,0,100,3,4.53541,0,30.2222,2,6.43628,4.10188,42.8889,0,0,-,0,3,1.50069,3.70169,10,2,0.433533,12.439,2.8889,0,0,-,0,1,0.266789,9.80449,1.77778,0,0,-,0,15.0069,360.082,24.0479,778.7082603,75.54447181,,,,,,211,NIA,8/23/2020,23-Jun,M,22,F344,WT,22.37432921,23,Older-Aged
Statistics-NRBP1C_MWM_SLI_Day01.xlsx,Block1,M101,44747,8:00:00 AM,Day01,Trial3,Train,SW,S,,1286.98,14.8202,63.4853,165379,68.1672,177576,78.0974,203444,81.888,213318,66.4666,173146,1,86.9731,0,96.5926,4,19.3422,22.4436,21.4815,4,14.6067,16.7076,16.2222,3,17.408,10.6716,19.3333,4,33.7154,0,37.4444,1,0.500229,75.1677,0.555556,0,0,-,0,2,0.23344,21.143,0.259259,2,0.266788,83.4382,0.296295,86.9731,1286.98,14.8202,5643.851647,68.1154893,,,,,,211,NIA,8/23/2020,23-Jun,M,22,F344,WT,22.37432921,23,Older-Aged
Statistics-NRBP1C_MWM_SLI_Day02.xlsx,Block1,M101,44748,8:00:00 AM,Day02,Trial1,Train,SW,S,,1484.07,16.4884,76.8212,207417,84.4156,227922,79.0257,213369,96.3518,260150,71.841,193971,1,90.0399,0,100,5,26.0449,14.7399,28.9259,2,9.80434,10.1712,10.8889,3,22.8101,2.53445,25.3333,6,31.3806,0,34.8519,0,0,-,0,0,0,-,0,0,0,-,0,0,0,-,0,90.0399,1484.07,16.4884,6350.798855,73.5554161,,,,,,211,NIA,8/23/2020,23-Jun,M,22,F344,WT,22.40718432,23,Older-Aged
